time,latitude,longitude,depth,mag,place
2016-11-04T22:36:35.680Z,47.1646667,-121.8073333,-0.56,1.4,"14km ESE of Enumclaw, Washington"
2016-11-04T22:35:03.525Z,61.5207,-148.8102,31,1.4,"12km ESE of Butte, Alaska"
2016-11-04T22:31:35.000Z,60.7862,-146.7344,6.3,2.5,"43km SSW of Valdez, Alaska"
2016-11-04T22:31:22.257Z,61.5172,-148.8258,24.7,3.2,"12km ESE of Butte, Alaska"
2016-11-04T22:29:02.950Z,36.544,-121.1236667,7.72,0.59,"22km NE of Soledad, CA"
2016-11-04T22:25:29.000Z,18.5552,-67.5162,15,2.5,"36km NW of Rincon, Puerto Rico"
2016-11-04T22:23:46.748Z,38.362,-118.3249,3.8,0.3,"31km SE of Hawthorne, Nevada"
2016-11-04T22:22:37.100Z,18.5079,-64.3411,26,2.7,"30km ENE of Road Town, British Virgin Islands"
2016-11-04T22:19:39.055Z,38.6597,-118.7816,9.1,0.3,"20km NW of Hawthorne, Nevada"
2016-11-04T22:18:51.000Z,38.055,-118.9488,6.8,0.6,"33km SE of Bridgeport, CA"
2016-11-04T22:06:10.983Z,59.0786,-135.9575,4.2,1.1,"33km WSW of Haines, Alaska"
2016-11-04T21:59:58.950Z,60.2088,-152.8046,102.4,1.5,"30km S of Redoubt Volcano, Alaska"
2016-11-04T21:54:30.422Z,53.4416,-165.7866,22.4,1.8,"69km SE of Unalaska, Alaska"
2016-11-04T21:53:33.403Z,63.0955,-151.6302,11.2,1.2,"115km NW of Talkeetna, Alaska"
2016-11-04T21:50:29.280Z,62.8443,-148.6228,16.6,1,"63km SSE of Cantwell, Alaska"
2016-11-04T21:48:48.040Z,33.7801667,-116.7825,14.32,0.63,"7km NW of Idyllwild, CA"
2016-11-04T21:31:03.800Z,19.0317,-66.245,24,2.9,"63km N of Dorado, Puerto Rico"
2016-11-04T21:22:41.065Z,63.8363,-148.865,111.3,1.7,"5km ESE of Healy, Alaska"
2016-11-04T21:21:18.190Z,34.0475,-117.2513333,16.7,2.9,"1km E of Loma Linda, CA"
2016-11-04T21:19:38.600Z,33.1946667,-116.005,9.55,1.22,"12km SSW of Salton City, CA"
2016-11-04T21:09:11.130Z,36.0225,-117.775,2.17,0.4,"15km NE of Little Lake, CA"
2016-11-04T21:07:00.570Z,38.8074989,-122.8164978,2.78,0.34,"6km WNW of The Geysers, CA"
2016-11-04T20:53:24.520Z,38.8236656,-122.8488312,1.41,1.04,"9km WNW of The Geysers, CA"
2016-11-04T20:47:12.530Z,36.7523333,-120.9395,5.45,1.52,"34km SSW of Los Banos, CA"
2016-11-04T20:42:57.190Z,36.0218333,-117.773,1.99,0.41,"15km NE of Little Lake, CA"
2016-11-04T20:41:46.550Z,36.0198333,-117.7761667,2.44,0.3,"15km NE of Little Lake, CA"
2016-11-04T20:39:11.461Z,59.9632,-151.7939,54.6,2.1,"20km N of Anchor Point, Alaska"
2016-11-04T20:35:56.386Z,63.568,-150.705,9.4,1.9,"89km WNW of Cantwell, Alaska"
2016-11-04T20:24:37.362Z,63.5539,-150.7319,9,1,"90km WNW of Cantwell, Alaska"
2016-11-04T20:23:47.340Z,46.7981667,-112.024,4.57,1.23,"8km NNE of Helena Valley Northwest, Montana"
2016-11-04T20:20:50.493Z,36.5423,-116.2186,6.7,-0.1,"42km NNW of Pahrump, Nevada"
2016-11-04T20:15:57.790Z,38.8015,-122.7923333,0.33,1.23,"4km NW of The Geysers, CA"
2016-11-04T20:14:13.900Z,38.7978325,-122.7646637,1.01,0.91,"2km NNW of The Geysers, CA"
2016-11-04T20:01:23.840Z,37.324,-122.1021667,-0.31,1.6,"11km E of Quarry near Portola Valley, CA"
2016-11-04T19:46:17.796Z,60.9507,-151.023,9.8,1.2,"32km NNE of Nikiski, Alaska"
2016-11-04T19:42:06.740Z,38.0588,-118.9308,4.8,1,"34km SE of Bridgeport, CA"
2016-11-04T19:41:33.235Z,64.8349,-148.6767,9.3,0,"31km W of Ester, Alaska"
2016-11-04T19:36:03.850Z,61.5745,-149.7007,35.7,0.9,"7km SW of Meadow Lakes, Alaska"
2016-11-04T19:30:28.010Z,38.7956657,-122.8108368,2.98,0.73,"5km WNW of The Geysers, CA"
2016-11-04T19:27:14.330Z,38.7913333,-122.7648333,2.2,0.3,"1km NNW of The Geysers, CA"
2016-11-04T19:12:53.010Z,37.3755,-98.1379,10.74,2.8,"13km NW of Harper, Kansas"
2016-11-04T19:10:14.396Z,51.6117,-177.1027,28.5,3.3,"42km SW of Adak, Alaska"
2016-11-04T19:02:20.010Z,46.0055,-112.4705,-2,1.16,"4km E of Butte, Montana"
2016-11-04T18:53:22.950Z,33.6741667,-116.7585,13.4,1.12,"8km SSW of Idyllwild, CA"
2016-11-04T18:53:21.010Z,33.6768333,-116.7586667,14.96,0.92,"8km SSW of Idyllwild, CA"
2016-11-04T18:25:25.716Z,63.5236,-150.9811,7.5,1,"102km W of Cantwell, Alaska"
2016-11-04T18:20:19.537Z,64.7833,-148.1113,10.9,0.2,"8km SSW of Ester, Alaska"
2016-11-04T18:20:03.850Z,38.8076668,-122.8243332,1.8,0.67,"6km WNW of The Geysers, CA"
2016-11-04T18:10:20.660Z,35.0476667,-118.3285,-1.01,1.4,"14km W of Mojave, CA"
2016-11-04T18:07:56.770Z,36.7233333,-121.0563333,3.33,1.1,"29km ESE of Ridgemark, CA"
2016-11-04T17:48:51.040Z,38.4261667,-122.6331667,9.33,1.35,"7km ESE of Santa Rosa, CA"
2016-11-04T17:45:53.280Z,38.8246651,-122.8431702,1.54,0.87,"9km NW of The Geysers, CA"
2016-11-04T17:42:32.649Z,62.3354,-151.574,83.7,1.1,"75km W of Talkeetna, Alaska"
2016-11-04T17:40:35.905Z,39.8472,-119.0082,17,0.8,"33km NE of Fernley, Nevada"
2016-11-04T17:29:31.950Z,38.8223333,-122.8496667,2.14,1.24,"9km WNW of The Geysers, CA"
2016-11-04T17:29:12.050Z,-6.6991,155.3259,62.64,5,"45km SSW of Panguna, Papua New Guinea"
2016-11-04T17:25:17.100Z,60.0603,-141.3098,0,1.6,"62km E of Cape Yakataga, Alaska"
2016-11-04T17:25:11.429Z,51.451,-178.1956,14,2.7,"48km S of Tanaga Volcano, Alaska"
2016-11-04T17:24:43.402Z,58.2531,-154.1567,76.3,1.2,"80km N of Larsen Bay, Alaska"
2016-11-04T17:23:16.870Z,1.0323,126.8794,42.75,4.7,"60km WNW of Kota Ternate, Indonesia"
2016-11-04T17:17:20.230Z,34,-117.0596667,12.17,1.03,"1km NNW of Calimesa, CA"
2016-11-04T17:14:04.256Z,61.5589,-148.2486,2.1,0.7,"37km E of Lazy Mountain, Alaska"
2016-11-04T17:08:41.800Z,35.9433333,-120.3671667,8.35,0.57,"21km S of Coalinga, CA"
2016-11-04T17:06:33.971Z,63.2721,-150.569,17.4,0.6,"82km W of Cantwell, Alaska"
2016-11-04T16:59:56.440Z,19.1801662,-155.4409943,44.22,2.22,"4km SE of Pahala, Hawaii"
2016-11-04T16:59:06.957Z,61.1297,-151.366,68.3,1.1,"49km N of Nikiski, Alaska"
2016-11-04T16:57:20.641Z,55.0582,-159.3245,5.1,3,"33km NNE of Chernabura Island, Alaska"
2016-11-04T16:55:55.732Z,69.2996,-144.7441,9.2,1.5,"102km SSW of Kaktovik, Alaska"
2016-11-04T16:55:43.010Z,47.4955,-111.154,4.91,1.16,"2km ESE of Malmstrom Air Force Base, Montana"
2016-11-04T16:49:08.820Z,36.0118333,-117.7641667,2.84,0.17,"15km ENE of Little Lake, CA"
2016-11-04T16:48:43.470Z,36.0228333,-117.7716667,2.05,0.56,"16km NE of Little Lake, CA"
2016-11-04T16:40:15.160Z,19.2345009,-155.4731598,39.71,2.07,"3km NNE of Pahala, Hawaii"
2016-11-04T16:37:59.420Z,46.1936667,-122.1963333,1.06,0.38,"36km NNE of Amboy, Washington"
2016-11-04T16:26:30.200Z,18.93,-65.3271,24,2.4,"69km N of Culebra, Puerto Rico"
2016-11-04T16:25:47.753Z,38.4897,-118.3906,0,0.2,"20km E of Hawthorne, Nevada"
2016-11-04T16:24:37.658Z,58.7996,-153.6014,4.5,1.1,"129km NNW of Kodiak Station, Alaska"
2016-11-04T16:20:43.940Z,-35.1033,-70.9964,90.79,6.4,"25km ESE of Curico, Chile"
2016-11-04T16:19:24.319Z,62.3228,-150.2109,4.7,1.4,"5km W of Talkeetna, Alaska"
2016-11-04T16:15:58.128Z,65.6058,-149.8547,12.8,0.7,"76km NNE of Manley Hot Springs, Alaska"
2016-11-04T16:14:07.590Z,39.3161667,-122.7906667,10.41,1.57,"19km NNE of Upper Lake, CA"
2016-11-04T16:14:02.580Z,38.7945,-122.7091667,2.76,0.52,"3km SSE of Cobb, CA"
2016-11-04T16:10:16.102Z,60.6248,-147.6194,3,1.2,"60km ESE of Whittier, Alaska"
2016-11-04T16:07:15.889Z,63.5444,-151.0087,6.6,0.9,"104km W of Cantwell, Alaska"
2016-11-04T16:07:11.940Z,44.7931667,-111.5431667,12.76,2.26,"37km WNW of West Yellowstone, Montana"
2016-11-04T16:06:59.220Z,39.317,-122.7853333,10.74,1.51,"20km NNE of Upper Lake, CA"
2016-11-04T16:03:29.650Z,59.4703,-153.4028,114.2,1.7,"90km ESE of Old Iliamna, Alaska"
2016-11-04T15:55:43.570Z,38.8323326,-122.8066635,1.46,0.69,"7km W of Cobb, CA"
2016-11-04T15:48:26.270Z,19.4611667,-155.8223333,11.989,3.55,"4km E of Honaunau-Napoopoo, Hawaii"
2016-11-04T15:48:02.033Z,58.1096,-137.6225,44.9,1.7,"115km WSW of Gustavus, Alaska"
2016-11-04T15:40:44.660Z,19.4633331,-155.4389954,7.94,1.8,"21km W of Volcano, Hawaii"
2016-11-04T15:31:51.130Z,39.6616667,-123.6278333,-0.73,1.97,"12km WSW of Laytonville, CA"
2016-11-04T15:26:08.310Z,60.3549,-152.7484,108.7,1.5,"14km S of Redoubt Volcano, Alaska"
2016-11-04T15:09:52.152Z,60.0284,-140.0353,9.5,1.3,"56km NNW of Yakutat, Alaska"
2016-11-04T14:42:27.563Z,65.1435,-148.9319,11.3,0.5,"54km NW of Ester, Alaska"
2016-11-04T14:36:22.660Z,38.8325,-122.8201667,1.44,1.07,"8km W of Cobb, CA"
2016-11-04T14:30:04.480Z,38.8321648,-122.8198318,0.83,1.19,"8km W of Cobb, CA"
2016-11-04T14:24:27.305Z,40.0575,-119.6227,15.2,1.3,"45km N of Spanish Springs, Nevada"
2016-11-04T14:20:56.600Z,35.9921667,-117.8956667,3.39,1.04,"6km N of Little Lake, CA"
2016-11-04T14:20:39.700Z,34.098,-118.428,9.71,1.79,"4km NW of Beverly Hills, CA"
2016-11-04T14:18:29.410Z,37.6806667,-118.8653333,-0.42,0.62,"10km ENE of Mammoth Lakes, CA"
2016-11-04T14:11:24.900Z,63.3852,-151.4922,1,0.7,"127km W of Cantwell, Alaska"
2016-11-04T14:08:54.065Z,61.5243,-151.2239,10,0.9,"67km W of Big Lake, Alaska"
2016-11-04T14:08:28.770Z,38.8366661,-122.8278351,1.4,0.19,"9km W of Cobb, CA"
2016-11-04T14:02:37.431Z,38.6017,-118.4659,6.4,0.9,"16km ENE of Hawthorne, Nevada"
2016-11-04T13:45:30.030Z,37.657,-118.8605,4.45,0.54,"9km E of Mammoth Lakes, CA"
2016-11-04T13:41:51.107Z,62.611,-151.2266,89.1,1.1,"65km WNW of Talkeetna, Alaska"
2016-11-04T13:40:25.570Z,47.2656667,-122.7651667,17.97,1.24,"1km S of Home, Washington"
2016-11-04T13:39:54.709Z,53.6094,-162.5997,43.9,2.9,"148km SSE of False Pass, Alaska"
2016-11-04T13:35:24.806Z,61.3922,-150.0826,36.6,0.8,"15km SSW of Big Lake, Alaska"
2016-11-04T13:31:02.529Z,64.4388,-148.0007,4.4,0.3,"45km S of Ester, Alaska"
2016-11-04T13:27:39.782Z,52.3901,-169.0831,39.6,3,"62km SSW of Nikolski, Alaska"
2016-11-04T13:16:24.790Z,38.7528343,-122.7268295,1.07,1.01,"3km SE of The Geysers, CA"
2016-11-04T13:12:03.773Z,59.826,-153.051,101.8,1.5,"68km W of Anchor Point, Alaska"
2016-11-04T13:07:28.935Z,68.8684,-145.2733,4.9,2.2,"83km N of Arctic Village, Alaska"
2016-11-04T12:49:07.607Z,64.8,-147.372,10.9,0.1,"5km N of North Pole, Alaska"
2016-11-04T12:48:01.940Z,32.3931667,-115.2436667,3.55,1.95,"6km NW of Delta, B.C., MX"
2016-11-04T12:41:48.970Z,64.4375,-147.9949,5.6,0.8,"45km S of Ester, Alaska"
2016-11-04T12:16:42.052Z,60.4627,-143.034,5.2,0.9,"55km NW of Cape Yakataga, Alaska"
2016-11-04T12:16:21.182Z,37.4481,-115.9815,0.5,0.4,"72km W of Alamo, Nevada"
2016-11-04T11:54:09.511Z,53.6089,-163.3176,39,2.5,"138km S of False Pass, Alaska"
2016-11-04T11:51:29.330Z,38.7878342,-122.7781677,1.19,0.88,"2km WNW of The Geysers, CA"
2016-11-04T11:48:12.479Z,61.1887,-152.3495,108.8,1.4,"79km NW of Nikiski, Alaska"
2016-11-04T11:47:14.413Z,38.3632,-117.8636,6.9,0.6,"56km S of Gabbs, Nevada"
2016-11-04T11:45:52.540Z,35.3368333,-118.562,7.5,1.58,"25km NNW of Tehachapi, CA"
2016-11-04T11:42:34.668Z,60.185,-141.2897,0,1.1,"64km ENE of Cape Yakataga, Alaska"
2016-11-04T11:41:34.470Z,36.0588333,-120.6553333,2.85,0.97,"28km WSW of Coalinga, CA"
2016-11-04T11:41:32.476Z,58.8165,-153.68,2.6,1.2,"125km SE of Old Iliamna, Alaska"
2016-11-04T11:39:33.874Z,38.3761,-117.8548,7.9,0.6,"55km S of Gabbs, Nevada"
2016-11-04T11:25:04.231Z,63.152,-150.4596,109.6,2.2,"80km WSW of Cantwell, Alaska"
2016-11-04T11:12:43.690Z,19.1985,-155.4781667,6.507,0.79,"0km SSE of Pahala, Hawaii"
2016-11-04T11:11:47.519Z,59.8843,-153.1869,116.7,1.9,"71km SSW of Redoubt Volcano, Alaska"
2016-11-04T11:06:08.439Z,52.1214,-165.957,41.4,2.4,"198km SSE of Unalaska, Alaska"
2016-11-04T11:03:53.550Z,38.8348333,-122.8261667,1.18,0.37,"8km NW of The Geysers, CA"
2016-11-04T11:03:07.613Z,61.6043,-148.0559,33.6,1.1,"47km E of Lazy Mountain, Alaska"
2016-11-04T10:58:56.932Z,59.8356,-152.6498,82.5,1.5,"46km W of Anchor Point, Alaska"
2016-11-04T10:52:18.884Z,63.0181,-149.6817,83.9,1.1,"55km SW of Cantwell, Alaska"
2016-11-04T10:43:47.460Z,38.8373337,-122.8256683,2.06,0.43,"8km NW of The Geysers, CA"
2016-11-04T10:41:59.690Z,38.7901649,-122.7421646,1.15,0.57,"1km NE of The Geysers, CA"
2016-11-04T10:40:53.185Z,60.2287,-141.7508,10.3,0.7,"41km ENE of Cape Yakataga, Alaska"
2016-11-04T10:38:33.690Z,39.7365,-111.236,2.85,1.08,"21km NE of Fairview, Utah"
2016-11-04T10:38:29.384Z,38.2909,-118.5893,5.7,0.3,"26km S of Hawthorne, Nevada"
2016-11-04T10:35:13.930Z,45.9,-112.0138333,-2,0.44,"7km ENE of Whitehall, Montana"
2016-11-04T10:26:17.130Z,-25.4575,-179.6224,438.2,4.4,South of the Fiji Islands
2016-11-04T10:15:11.510Z,19.3636667,-155.3028333,1.706,0.69,"10km SW of Volcano, Hawaii"
2016-11-04T10:11:24.180Z,36.6635,-121.2828333,2.85,1.03,"18km SSE of Ridgemark, CA"
2016-11-04T10:07:51.670Z,40.3681667,-124.508,26.72,2.14,"31km SW of Ferndale, CA"
2016-11-04T10:01:11.960Z,34.6248333,-116.5906667,7.16,1.43,"40km ENE of Lucerne Valley, CA"
2016-11-04T09:48:58.350Z,45.0498333,-112.999,1.14,1.71,"33km WSW of Dillon, Montana"
2016-11-04T09:38:35.570Z,33.1983333,-115.61,2.99,1.25,"10km WSW of Niland, CA"
2016-11-04T09:37:53.746Z,59.3073,-152.4317,69.5,1.8,"62km SW of Homer, Alaska"
2016-11-04T09:35:16.500Z,38.8363342,-122.8278351,1.72,0.32,"9km W of Cobb, CA"
2016-11-04T09:35:15.625Z,58.8129,-153.6281,4.3,1.3,"127km SE of Old Iliamna, Alaska"
2016-11-04T09:34:42.210Z,38.8236667,-122.775,4.44,2.21,"4km W of Cobb, CA"
2016-11-04T09:34:41.230Z,38.8335,-122.7921667,1.95,,"6km WNW of Cobb, CA"
2016-11-04T09:29:12.930Z,38.840168,-122.828331,1.66,0.94,"9km WNW of Cobb, CA"
2016-11-04T09:28:47.370Z,38.8365,-122.827,1.81,1.84,"8km NW of The Geysers, CA"
2016-11-04T09:28:18.700Z,38.8391667,-122.8241667,2.52,2.69,"8km WNW of Cobb, CA"
2016-11-04T09:28:16.560Z,46.1181667,-111.7286667,5.94,0.3,"27km SW of Townsend, Montana"
2016-11-04T09:24:45.117Z,60.389,-151.8921,82.1,1.2,"32km W of Cohoe, Alaska"
2016-11-04T09:24:12.370Z,33.7071667,-116.7135,17.93,0.43,"4km S of Idyllwild, CA"
2016-11-04T09:22:53.640Z,38.8348333,-122.7833333,1.9,0.2,"5km WNW of Cobb, CA"
2016-11-04T09:15:26.580Z,60.2785,-143.0241,9.2,0.9,"40km NW of Cape Yakataga, Alaska"
2016-11-04T09:15:22.050Z,33.504,-116.7846667,7.78,0.21,"10km NE of Aguanga, CA"
2016-11-04T09:13:13.710Z,38.8391667,-122.825,2.23,1.62,"9km WNW of Cobb, CA"
2016-11-04T09:11:28.065Z,60.2836,-150.529,13.4,1.2,"31km SSE of Sterling, Alaska"
2016-11-04T09:05:52.892Z,57.1082,-157.7805,16.2,1.8,"112km NNE of Chignik Lake, Alaska"
2016-11-04T08:59:23.050Z,43.6976667,-121.0641667,-1.43,0.4,"35km ESE of Three Rivers, Oregon"
2016-11-04T08:58:08.550Z,58.6601,-154.0082,88.5,2.1,"124km N of Larsen Bay, Alaska"
2016-11-04T08:56:50.937Z,63.4832,-147.2737,1.9,1.3,"84km E of Cantwell, Alaska"
2016-11-04T08:53:41.176Z,36.5344,-115.9124,2.7,0.2,"36km N of Pahrump, Nevada"
2016-11-04T08:52:18.657Z,58.939,-152.4009,70.6,1.4,"92km SSW of Homer, Alaska"
2016-11-04T08:51:36.220Z,37.5121667,-118.4531667,5.29,1.76,"8km WNW of Big Pine, CA"
2016-11-04T08:51:13.020Z,38.8351669,-122.7914963,1.74,1.12,"6km WNW of Cobb, CA"
2016-11-04T08:50:27.720Z,33.4986667,-116.791,5.61,0.66,"9km NE of Aguanga, CA"
2016-11-04T08:50:05.665Z,51.4113,-178.4158,26.2,2.1,"51km ENE of Amatignak Island, Alaska"
2016-11-04T08:48:49.880Z,33.691,-116.7888333,18.08,1.12,"8km SW of Idyllwild, CA"
2016-11-04T08:47:55.080Z,38.8486671,-122.8271637,1.48,0.43,"9km WNW of Cobb, CA"
2016-11-04T08:37:08.535Z,63.1498,-151.2988,0.1,1.6,"110km NNW of Talkeetna, Alaska"
2016-11-04T08:31:28.420Z,38.8375,-122.8291667,1.92,-0.1,"9km W of Cobb, CA"
2016-11-04T08:27:31.180Z,38.8455009,-122.8271637,1.79,0.85,"9km WNW of Cobb, CA"
2016-11-04T08:26:26.141Z,60.0709,-151.9623,81,1.2,"33km NNW of Anchor Point, Alaska"
2016-11-04T08:26:15.500Z,38.8346672,-122.7919998,1.56,1.12,"6km WNW of Cobb, CA"
2016-11-04T08:23:32.930Z,36.0028333,-83.7381667,21.43,2.37,"6km S of Mascot, Tennessee"
2016-11-04T08:20:53.860Z,38.8406677,-122.8246689,1.38,0.89,"9km WNW of Cobb, CA"
2016-11-04T08:20:37.433Z,61.5046,-152.0407,99.1,1.4,"99km NNW of Nikiski, Alaska"
2016-11-04T08:17:59.010Z,38.8391667,-122.8286667,2.64,1.29,"9km WNW of Cobb, CA"
2016-11-04T08:17:48.990Z,38.8395004,-122.8288345,1.84,0.85,"9km WNW of Cobb, CA"
2016-11-04T08:17:04.063Z,58.7521,-153.6579,9.1,1.1,"126km NNW of Kodiak Station, Alaska"
2016-11-04T08:16:57.260Z,32.7411667,-115.4265,7.73,1.55,"9km SSW of Holtville, CA"
2016-11-04T08:14:12.850Z,38.8218333,-122.8408333,2.32,1.37,"8km NW of The Geysers, CA"
2016-11-04T08:13:55.170Z,38.8383331,-122.8266678,1.49,1.06,"9km WNW of Cobb, CA"
2016-11-04T08:12:53.910Z,38.8391667,-122.8261667,1.95,2.07,"9km WNW of Cobb, CA"
2016-11-04T08:12:29.290Z,38.8396667,-122.825,2.27,2.81,"9km WNW of Cobb, CA"
2016-11-04T08:11:15.948Z,38.6433,-118.2806,12.4,0.4,"32km ENE of Hawthorne, Nevada"
2016-11-04T07:57:19.364Z,38.6621,-118.7814,9.4,0.6,"20km NW of Hawthorne, Nevada"
2016-11-04T07:55:19.730Z,38.8305,-122.8061667,1.33,1.06,"7km W of Cobb, CA"
2016-11-04T07:53:45.610Z,38.8313333,-122.8065,1.32,1.25,"7km W of Cobb, CA"
2016-11-04T07:47:56.352Z,58.8092,-153.5928,11.2,1.2,"129km NNW of Kodiak Station, Alaska"
2016-11-04T07:39:17.540Z,38.8396683,-122.8278351,1.49,0.43,"9km WNW of Cobb, CA"
2016-11-04T07:33:08.750Z,19.3696671,-155.220993,2.9,1.82,"6km SSE of Volcano, Hawaii"
2016-11-04T07:29:32.260Z,33.868,-117.0411667,13.23,0.82,"9km SW of Beaumont, CA"
2016-11-04T07:29:02.531Z,58.812,-153.7018,0.4,1.1,"125km SE of Old Iliamna, Alaska"
2016-11-04T07:28:03.870Z,32.9578333,-80.162,3.2,0.68,"4km S of Centerville, South Carolina"
2016-11-04T07:26:32.940Z,44.8225,-111.7321667,16.56,0.76,"52km WNW of West Yellowstone, Montana"
2016-11-04T07:19:54.014Z,64.0205,-150.4696,13.6,1.1,"75km WNW of Healy, Alaska"
2016-11-04T07:18:52.057Z,68.8741,-147.4292,8.1,1.5,"113km NW of Arctic Village, Alaska"
2016-11-04T07:12:10.176Z,58.7991,-153.5933,6.5,1.4,"128km NNW of Kodiak Station, Alaska"
2016-11-04T07:01:54.791Z,38.0519,-118.8389,5.3,1,"41km ESE of Bridgeport, CA"
2016-11-04T06:53:19.700Z,38.8358345,-122.8443298,1.38,1.03,"10km W of Cobb, CA"
2016-11-04T06:46:59.578Z,59.6335,-153.2577,104.2,1.4,"81km W of Anchor Point, Alaska"
2016-11-04T06:46:46.040Z,38.7675018,-122.7231674,5.26,0.78,"3km ESE of The Geysers, CA"
2016-11-04T06:39:33.130Z,63.0835,-151.4496,5.7,0.8,"108km NW of Talkeetna, Alaska"
2016-11-04T06:37:07.611Z,64.0787,-152.5175,12.2,0.9,"123km S of Tanana, Alaska"
2016-11-04T06:33:12.960Z,36.2456667,-120.8205,5.78,1.56,"27km E of King City, CA"
2016-11-04T06:24:21.432Z,59.2356,-154.0979,109.2,1.5,"73km SE of Old Iliamna, Alaska"
2016-11-04T06:07:52.232Z,58.8342,-153.6464,8.4,1.1,"125km SE of Old Iliamna, Alaska"
2016-11-04T06:05:07.455Z,53.6781,-165.1155,49.3,1.9,"66km SE of Akutan, Alaska"
2016-11-04T06:02:02.100Z,18.5949,-66.696,13,2.7,"13km N of Arecibo, Puerto Rico"
2016-11-04T06:01:26.626Z,61.1777,-147.0918,0,1.5,"40km W of Valdez, Alaska"
2016-11-04T05:56:45.640Z,33.5216667,-116.5325,13.9,0.7,"14km ESE of Anza, CA"
2016-11-04T05:47:08.440Z,36.0295,-117.8163333,1.43,0.19,"12km E of Coso Junction, CA"
2016-11-04T05:45:03.290Z,-18.8732,169.2605,209.73,4.9,"74km N of Isangel, Vanuatu"
2016-11-04T05:43:45.320Z,38.8274994,-122.8479996,1.6,0.86,"9km NW of The Geysers, CA"
2016-11-04T05:34:39.260Z,19.1830006,-155.4720001,35.95,2.04,"2km SSE of Pahala, Hawaii"
2016-11-04T05:29:15.822Z,60.274,-143.0004,1.7,0.6,"39km NW of Cape Yakataga, Alaska"
2016-11-04T05:26:56.624Z,53.5174,-167.4879,13.2,1.7,"74km WSW of Dutch Harbor, Alaska"
2016-11-04T05:22:40.680Z,43.6615,-121.018,16.26,0.49,"39km E of La Pine, Oregon"
2016-11-04T05:20:00.610Z,35.533,-120.7881667,4.66,1.34,"7km WSW of Templeton, CA"
2016-11-04T05:19:05.945Z,60.6561,-152.3413,91.3,1.6,"29km NE of Redoubt Volcano, Alaska"
2016-11-04T05:18:58.560Z,35.5418333,-120.854,7.1,1.94,"11km NNE of Cayucos, CA"
2016-11-04T05:17:28.929Z,58.1765,-154.1811,72.2,2.3,"71km N of Larsen Bay, Alaska"
2016-11-04T05:16:52.123Z,61.738,-149.7304,38.2,1.1,"12km NNE of Houston, Alaska"
2016-11-04T05:10:56.991Z,60.2924,-152.2341,93.3,1.2,"35km SE of Redoubt Volcano, Alaska"
2016-11-04T05:10:19.250Z,38.8056679,-122.7396698,2,0.48,"2km SW of Cobb, CA"
2016-11-04T05:08:53.140Z,41.8568,19.8945,9.24,4.3,"10km N of Rreshen, Albania"
2016-11-04T05:08:29.236Z,58.0712,-153.7369,54.3,1.2,"60km NNE of Larsen Bay, Alaska"
2016-11-04T05:08:05.650Z,-7.3717,111.3561,16.01,4.7,"10km WNW of Ngawi, Indonesia"
2016-11-04T05:05:09.077Z,38.6609,-118.7787,8.7,0.4,"20km NW of Hawthorne, Nevada"
2016-11-04T05:00:56.560Z,38.8283348,-122.8481674,1.44,0.7,"9km NW of The Geysers, CA"
2016-11-04T04:59:40.140Z,37.1441667,-121.5443333,2.79,0.96,"8km NE of San Martin, CA"
2016-11-04T04:49:28.741Z,59.3782,-153.5807,110.4,1.7,"86km ESE of Old Iliamna, Alaska"
2016-11-04T04:41:37.040Z,33.31,-116.3695,9.75,1.09,"6km N of Borrego Springs, CA"
2016-11-04T04:39:38.330Z,38.7509995,-122.7095032,0.82,0.93,"5km SE of The Geysers, CA"
2016-11-04T04:38:29.510Z,34.1928333,-118.1976667,12.95,1.54,"1km SW of La Canada Flintridge, CA"
2016-11-04T04:25:55.039Z,38.6654,-118.7802,10.1,0.6,"20km NW of Hawthorne, Nevada"
2016-11-04T04:18:36.640Z,38.817,-122.8091667,2.68,0.17,"6km NW of The Geysers, CA"
2016-11-04T04:14:21.200Z,18.0725,-66.8876,9,2,"4km NNE of Lluveras, Puerto Rico"
2016-11-04T04:09:40.980Z,47.7161667,-113.6945,2.58,1.24,"34km ENE of Pablo, Montana"
2016-11-04T04:08:23.620Z,32.4103333,-115.2256667,5.33,2.65,"7km NNW of Delta, B.C., MX"
2016-11-04T03:57:52.470Z,37.6558333,-119.0201667,-1.03,0.18,"4km W of Mammoth Lakes, CA"
2016-11-04T03:52:54.210Z,45.2442,-67.9857,1.57,1.6,"42km ESE of Lincoln, Maine"
2016-11-04T03:48:23.351Z,61.6202,-150.9973,69.5,1.1,"52km WSW of Willow, Alaska"
2016-11-04T03:46:16.750Z,33.3736667,-116.358,5.06,0.66,"13km N of Borrego Springs, CA"
2016-11-04T03:44:53.581Z,39.34,-119.9759,9.2,-0.2,"9km N of Incline Village, Nevada"
2016-11-04T03:41:11.965Z,63.289,-151.2871,16.6,0.6,"117km W of Cantwell, Alaska"
2016-11-04T03:32:52.691Z,61.5124,-149.8803,40.3,1.3,"4km ESE of Big Lake, Alaska"
2016-11-04T03:30:54.563Z,63.5034,-147.5443,14.5,1.3,"71km E of Cantwell, Alaska"
2016-11-04T03:17:49.454Z,63.3043,-151.308,5.7,0.6,"118km W of Cantwell, Alaska"
